treatment_effect_hat,standard_error_HC3,ci_lower,ci_upper,ci_length,covered,n_selected_outcome_controls,n_selected_treatment_controls,lasso_penalty,outcome_lasso_penalty,treatment_lasso_penalty
1.9661261521106566,0.04541592639500152,1.8771125720519315,2.0551397321693816,0.17802716011745012,1,22,26,0.41682318972170873,0.41682318972170873,0.18615079340946009
2.082209129970563,0.05871024538381891,1.967139163494769,2.197279096446357,0.23013993295158808,1,29,23,0.4075976605005943,0.4075976605005943,0.17201910508215493
2.0125764352459896,0.05267993937100075,1.9093256513710746,2.115827219120905,0.2065015677498303,1,21,29,0.3679489192394446,0.3679489192394446,0.15891950587600567
2.0021164357296826,0.04690710265982858,1.9101802038972955,2.0940526675620696,0.18387246366477417,1,21,23,0.5175053206494659,0.5175053206494659,0.2175265157036441
1.9298734244858786,0.0831172729996659,1.76696656291335,2.092780286058407,0.3258137231450571,1,17,19,0.38057222411489494,0.38057222411489494,0.16048072823953274
2.056073282478642,0.051000850750031815,1.9561134518276768,2.156033113129607,0.19991966130193006,1,22,17,0.3924259064567708,0.3924259064567708,0.16440727014437595
1.7110230143271155,0.24005412385216254,1.2405255772365593,2.1815204514176716,0.9409948741811123,1,23,22,0.4621681652116492,0.4621681652116492,0.17962420404985718
2.02172838690804,0.0553454435582845,1.9132533108254077,2.130203462990672,0.21695015216526414,1,25,32,0.40097547109020376,0.40097547109020376,0.17087755432919924
1.964193529726182,0.07971137165572058,1.807962112122683,2.1204249473296812,0.31246283520699825,1,41,41,0.4951337575732707,0.4951337575732707,0.2320232680976277
1.9280584007739618,0.07050225379062264,1.789876522515439,2.0662402790324848,0.2763637565170458,1,14,19,0.3618667706951375,0.3618667706951375,0.1544199820833757
2.122736833322391,0.06927401960643206,1.9869622498294623,2.258511416815319,0.27154916698585674,1,31,25,0.3738712779187003,0.3738712779187003,0.15384372588884937
2.026688576981376,0.06685587791255782,1.8956534641179559,2.1577236898447962,0.26207022572684036,1,24,23,0.41917814411589577,0.41917814411589577,0.17677612413752625
1.942397307251115,0.03637107530832591,1.871111309567802,2.013683304934428,0.1425719953666258,1,23,21,0.4277687450683081,0.4277687450683081,0.1911557828695759
2.1206482906759434,0.06375864446651906,1.995683643818472,2.245612937533415,0.24992929371494288,1,23,16,0.36979499667721,0.36979499667721,0.15094929055698764
1.9659549485192946,0.07888205868983052,1.811348954460852,2.1205609425777374,0.30921198811688533,1,19,16,0.5218649774213715,0.5218649774213715,0.15710282098367734
1.9093992347582618,0.0768641407963116,1.7587482870948752,2.0600501824216484,0.3013018953267732,1,22,24,0.39317030977350004,0.39317030977350004,0.1649646108514805
2.023204906907089,0.047732015666427145,1.9296518752913903,2.116757938522788,0.1871060632313979,1,17,19,0.3600239734939072,0.3600239734939072,0.15481927188899414
2.0711806084508186,0.059486902713003685,1.9545884215814935,2.187772795320144,0.2331843737386503,1,18,17,0.3914169118869371,0.3914169118869371,0.16359889444502704
1.9173077196329653,0.047955565888371895,1.8233165376335188,2.011298901632412,0.18798236399889312,1,22,26,0.3753203045821342,0.3753203045821342,0.16193280040682298
2.093086528659787,0.07621685320904176,1.9437042413550891,2.242468815964485,0.29876457460939587,1,18,19,0.3760362295060682,0.3760362295060682,0.14945837864679393
1.978222141635182,0.07170491568568838,1.8376830893767515,2.1187611938936124,0.2810781045168609,1,18,20,0.4004239839815389,0.4004239839815389,0.171908932328583
1.9817272002461046,0.05338840032862808,1.8770878584097872,2.086366542082422,0.2092786836726348,1,22,24,0.3871693779956965,0.3871693779956965,0.1686106728600214
1.876792946090852,0.07144830896455831,1.7367568337640273,2.0168290584176765,0.2800722246536491,1,25,31,0.3960857587844231,0.3960857587844231,0.17027422586497354
2.019561449770393,0.018772070729784998,1.9827688672247756,2.05635403231601,0.07358516509123447,1,27,28,0.5174101467993035,0.5174101467993035,0.23934964947020332
1.9603703342657233,0.05434566152670416,1.8538547949573791,2.0668858735740674,0.21303107861668824,1,19,15,0.3980483721125802,0.3980483721125802,0.17550054041219482
2.0298928610800075,0.06547425739789883,1.9015656746656207,2.1582200474943942,0.25665437282877357,1,18,16,0.38928976312914876,0.38928976312914876,0.1650632367948147
2.080985547455716,0.0479800976428691,1.9869462841009773,2.1750248108104544,0.1880785267094771,1,21,20,0.4196455798218033,0.4196455798218033,0.17536307341730395
1.994863700090351,0.060848354651880675,1.8756031164541447,2.1141242837265573,0.23852116727241257,1,26,27,0.388267540601654,0.388267540601654,0.165899279072059
2.164078239783004,0.07064445739675657,2.025617647577987,2.3025388319880213,0.27692118441003455,0,20,23,0.3824903752565675,0.3824903752565675,0.15618673192427737
1.9356758843355872,0.03439134710931904,1.8682700826215062,2.003081686049668,0.1348116034281619,1,19,24,0.42964735546317334,0.42964735546317334,0.1926041935753218
1.9648936366870924,0.07783153762680359,1.8123466260771832,2.1174406472970015,0.3050940212198183,1,24,25,0.38041235404519524,0.38041235404519524,0.1608349435041837
1.9528306868434697,0.03613746335388446,1.8820025601772201,2.0236588135097193,0.1416562533324992,1,23,19,0.4064814735265647,0.4064814735265647,0.17760548383609645
1.995377678047252,0.03220455529320562,1.9322579095344403,2.058497446560064,0.12623953702562374,1,22,21,0.4991273503638937,0.4991273503638937,0.22160607512708122
2.0635380937098375,0.0524130672744774,1.960810369532587,2.1662658178870884,0.20545544835450147,1,20,20,0.3765849143345661,0.3765849143345661,0.15386871744421263
1.9369157136392385,0.05956966136702939,1.820161322788614,2.0536701044898633,0.23350878170124933,1,16,14,0.4801544510593784,0.4801544510593784,0.2019225343016819
2.125123288863295,0.05277747467610432,2.021681339303156,2.228565238423434,0.20688389912027816,0,24,35,0.39027375453183055,0.39027375453183055,0.16028626927684644
2.0805770115391553,0.07756646384725102,1.9285495359904152,2.2326044870878956,0.3040549510974804,1,29,21,0.3820354342747602,0.3820354342747602,0.1627034833526055
1.9566901062582658,0.0532649169934087,1.8522927873116692,2.0610874252048625,0.2087946378931933,1,21,19,0.38508052109331714,0.38508052109331714,0.1677277804508963
2.118103021983929,0.04930722091049851,2.0214626448215918,2.214743399146266,0.1932807543246744,0,21,20,0.45651932961491043,0.45651932961491043,0.19620222713494953
2.006941617286515,0.0580793343641662,1.89310821368669,2.1207750208863403,0.22766680719965038,1,16,18,0.4032437844835174,0.4032437844835174,0.17688079769644
2.120813773487231,0.03762531242076549,2.0470695162354633,2.194558030738999,0.14748851450353584,0,31,39,0.4478313616332004,0.4478313616332004,0.19589890574036314
2.001709268817866,0.07867950313947411,1.8475002763429909,2.1559182612927414,0.3084179849497506,1,23,23,0.37185240130375763,0.37185240130375763,0.15576083751825398
