treatment_effect_hat,standard_error_HC3,ci_lower,ci_upper,ci_length,covered,n_selected_outcome_controls,n_selected_treatment_controls,lasso_penalty,outcome_lasso_penalty,treatment_lasso_penalty
2.008661270563116,0.06232359154958962,1.8865092757387354,2.1308132653874963,0.24430398964876088,1,7,5,0.44647965262092304,0.44647965262092304,0.19141690252242446
1.8840769221789433,0.08051630349734526,1.7262678671558502,2.0418859772020364,0.3156181100461861,1,5,5,0.4196015788319564,0.4196015788319564,0.184517879354986
2.1070497795313847,0.0833632369082026,1.9436608375566276,2.270438721506142,0.32677788394951435,1,9,10,0.40014223202166704,0.40014223202166704,0.15883414038607782
1.996975247315246,0.05994888824879858,1.8794775854343844,2.114472909196108,0.2349953237617235,1,7,7,0.4077421809608793,0.4077421809608793,0.1749336358007399
2.1189589303498955,0.07500070347020728,1.971960252733121,2.26595760796667,0.2939973552335491,1,6,6,0.41729709424123074,0.41729709424123074,0.175233096433518
2.081719818239075,0.09281198633176854,1.8998116676951846,2.263627968782965,0.3638163010877804,1,7,7,0.3976002356124925,0.3976002356124925,0.16458498857337847
2.115828809177783,0.10611617374600081,1.9078449304584266,2.3238126878971395,0.41596775743871284,1,9,9,0.4555306333209121,0.4555306333209121,0.19426359576550242
2.04519921321102,0.061342961943795245,1.9249692170961703,2.16542920932587,0.24045999222969971,1,8,7,0.44861417155835365,0.44861417155835365,0.19245432701584106
1.9201434656895136,0.0948992558315476,1.7341443421000275,2.1061425892789996,0.371998247178972,1,6,7,0.4036804716000024,0.4036804716000024,0.16937298905961956
2.019604038784153,0.0935328935266172,1.8362829361021638,2.2029251414661424,0.3666422053639786,1,8,7,0.3983562814409406,0.3983562814409406,0.1642217242048289
2.0179389771823035,0.1397239460751039,1.7440850750972832,2.291792879267324,0.5477078041700407,1,6,6,0.3830538814631032,0.3830538814631032,0.15925945447774723
2.0001144428470985,0.06863981160042368,1.8655828842046536,2.1346460014895436,0.2690631172848901,1,6,7,0.42623768099144116,0.42623768099144116,0.1827581536040724
1.9882443188503158,0.07865068601145032,1.834091806908505,2.142396830792127,0.3083050238836218,1,9,7,0.41868593075800303,0.41868593075800303,0.1773426215170557
1.9284644583483952,0.08269604774099873,1.7663831831122327,2.0905457335845576,0.3241625504723249,1,7,8,0.39495291423332973,0.39495291423332973,0.16812283205695058
2.032554788964987,0.0779872674942327,1.8797025534235996,2.1854070245063744,0.30570447108277476,1,9,6,0.43982444125459785,0.43982444125459785,0.18201950934372915
1.9966701593952234,0.06433615197825633,1.8705736186139457,2.122766700176501,0.2521930815625555,1,7,8,0.42908251772506256,0.42908251772506256,0.18617155548602238
1.8295488479026951,0.16111936700167412,1.5137606913675226,2.1453370044378675,0.6315763130703449,1,6,8,0.425727736645991,0.425727736645991,0.18863128221026446
2.007916763151458,0.11216935300693233,1.788068871088711,2.2277646552142047,0.4396957841254938,1,6,5,0.5756190438132154,0.5756190438132154,0.2617612582069648
1.9887842200284727,0.04522838231035693,1.9001382196211647,2.077430220435781,0.17729200081461616,1,8,11,0.4170053972104142,0.4170053972104142,0.18322494350865637
2.0294723806980244,0.0666872929052447,1.8987676883772713,2.1601770730187773,0.261409384641506,1,6,7,0.42140089725154106,0.42140089725154106,0.1811092845551397
1.9124022816863229,0.08818317571033206,1.7395664332517047,2.085238130120941,0.3456716968692364,1,7,7,0.4522989562374548,0.4522989562374548,0.20851881881350795
2.0164324958319213,0.07904190727814661,1.8615132042973996,2.171351787366443,0.30983858306904355,1,8,6,0.39081061270024475,0.39081061270024475,0.1630386691954799
2.0583786477531465,0.051829365356743574,1.9567949583123612,2.159962337193932,0.20316737888157088,1,9,9,0.4180418196816252,0.4180418196816252,0.18070053218222445
2.0992055747780154,0.10117825998724128,1.9008998291845924,2.2975113203714383,0.3966114911868459,1,5,6,0.40183022513605626,0.40183022513605626,0.1636549555604674
2.097417531861354,0.07461612657440762,1.9511726111096332,2.243662452613075,0.2924898415034418,1,10,8,0.3961480428342814,0.3961480428342814,0.1638196599334999
2.102805862678027,0.05577732440155193,1.993484315696978,2.2121274096590757,0.2186430939620978,1,7,7,0.406555165187274,0.406555165187274,0.17210494580726277
2.131794583389799,0.07812114333914746,1.9786799560139787,2.284909210765619,0.3062292547516403,1,11,10,0.40507411497534496,0.40507411497534496,0.16789941226975416
2.121451860031031,0.11237356913570733,1.9012037117108227,2.341700008351239,0.44049629664041645,1,9,9,0.4181765917532921,0.4181765917532921,0.17319037298164866
2.069443768831183,0.08562619431112804,1.9016195118481434,2.237268025814222,0.33564851396607875,1,8,6,0.3984838803815449,0.3984838803815449,0.16273673939980615
1.9140754298308025,0.07084420302448452,1.7752233433893692,2.0529275162722356,0.2777041728828664,1,8,11,0.4490623274924862,0.4490623274924862,0.18779420549161988
2.0998191125650294,0.09693983269272065,1.9098205318199584,2.2898176933101,0.37999716149014184,1,6,6,0.4094034222912203,0.4094034222912203,0.16273439005967474
2.0254132479347784,0.059813692895014536,1.9081805640782106,2.142645931791346,0.23446536771313564,1,6,7,0.40822364690094975,0.40822364690094975,0.17271193359234074
2.0339813327463316,0.06711865457479765,1.9024311870889437,2.1655314784037194,0.26310029131477575,1,6,8,0.44475842016281164,0.44475842016281164,0.19017151189178536
1.9744328187490483,0.06016269030638731,1.856516112535492,2.0923495249626045,0.23583341242711242,1,6,5,0.4129103484204256,0.4129103484204256,0.17764083590098
2.0748030504972834,0.11144212659177954,1.856380496016842,2.293225604977725,0.4368451089608829,1,8,8,0.42226312181228415,0.42226312181228415,0.16206101277601412
