treatment_effect_hat,standard_error_HC3,ci_lower,ci_upper,ci_length,covered,n_selected_outcome_controls,n_selected_treatment_controls,lasso_penalty,outcome_lasso_penalty,treatment_lasso_penalty
2.0509829232966394,0.04829021623212395,1.956335838676025,2.145630007917254,0.1892941692412291,1,15,16,0.37897033543006015,0.37897033543006015,0.16391750102183195
2.041150886983208,0.05428247838034611,1.9347591843661553,2.1475425896002602,0.21278340523410488,1,13,14,0.3722733472286956,0.3722733472286956,0.16179728369697952
2.1074587817423343,0.05971457609917329,1.9904203632358783,2.2244972002487904,0.23407683701291204,1,10,11,0.37847175883367035,0.37847175883367035,0.1618532993189172
1.9427469285227308,0.04692816772628806,1.8507694099187513,2.0347244471267105,0.18395503720795925,1,19,17,0.3563358653016618,0.3563358653016618,0.1611686858660947
2.0267860796684016,0.05077268205369421,1.927273451444658,2.1262987078921456,0.1990252564474877,1,12,16,0.3892266494104539,0.3892266494104539,0.17214060576333776
2.0895500095790314,0.05156574868605731,1.9884829993185154,2.1906170198395474,0.20213402052103202,1,23,16,0.3651515085697267,0.3651515085697267,0.1564852867266501
2.034040142945501,0.05414198083798032,1.9279238104514016,2.1401564754396,0.21223266498819826,1,22,21,0.363812027643059,0.363812027643059,0.1552356316625592
2.0148407107433526,0.05868564786864772,1.8998189545114033,2.1298624669753017,0.23004351246389843,1,13,13,0.37183777769709725,0.37183777769709725,0.16197930178424022
2.0533141284616967,0.05017612788711906,1.9549707249192676,2.151657532004126,0.1966868070848582,1,11,9,0.39275032447042807,0.39275032447042807,0.17417088827691582
2.0110005438040615,0.06414446288887417,1.885279706734202,2.136721380873921,0.25144167413971896,1,5,5,0.3561416588004378,0.3561416588004378,0.1550014000533461
2.0707445894006806,0.05936711406670737,1.954387183963853,2.187101994837508,0.2327148108736552,1,13,11,0.36938233372124507,0.36938233372124507,0.1571121035588009
2.0230316720437247,0.05585742668654377,1.9135531274690125,2.132510216618437,0.21895708914942436,1,21,15,0.37070353032504516,0.37070353032504516,0.1588197505469261
2.0513556867748166,0.05798623015175785,1.9377047640781206,2.1650066094715124,0.2273018453933917,1,15,16,0.3626316117474689,0.3626316117474689,0.15601883386086451
1.9209766334147407,0.052350379946314536,1.8183717741429763,2.023581492686505,0.20520971854352865,1,13,18,0.3622296528049266,0.3622296528049266,0.16596395019457835
2.031226982010575,0.05356024395657936,1.9262508328525003,2.1362031311686493,0.20995229831614903,1,9,8,0.36655990510557834,0.36655990510557834,0.15833722895318103
1.9507931214348335,0.05261884470282039,1.8476620809091993,2.0539241619604676,0.2062620810512683,1,9,10,0.36244509689335663,0.36244509689335663,0.1612785551823372
2.0354737010810413,0.05198364366159114,1.933587631719159,2.1373597704429237,0.20377213872376476,1,15,15,0.37088563457282714,0.37088563457282714,0.15960624508942822
2.0339935448859605,0.05750029957694261,1.9212950286148893,2.1466920611570317,0.22539703254214238,1,10,13,0.3681335407176106,0.3681335407176106,0.15905317803093216
2.0075620611911185,0.06023531229961781,1.889503018486345,2.125621103895892,0.23611808540954704,1,16,15,0.37933025420369015,0.37933025420369015,0.16567321590297365
1.9979174283944126,0.0474140634867118,1.9049875715997617,2.090847285189063,0.18585971358930142,1,13,14,0.3631740282754575,0.3631740282754575,0.15983885452456228
1.9832089330548415,0.050947214948469634,1.8833542266432204,2.0830636394664626,0.19970941282324217,1,10,11,0.37569503881518934,0.37569503881518934,0.1673666969656652
