treatment_effect_hat,standard_error_HC3,ci_lower,ci_upper,ci_length,covered,n_selected_outcome_controls,n_selected_treatment_controls,lasso_penalty,outcome_lasso_penalty,treatment_lasso_penalty
2.0727395753387445,0.08612425506799473,1.9039391372101337,2.2415400134673553,0.33760087625722157,1,22,21,0.32753286470689297,0.32753286470689297,0.11873376201186664
2.120963762072102,0.06941034711343054,1.9849219815753545,2.2570055425688498,0.2720835609934953,1,16,36,0.30772261170217924,0.30772261170217924,0.08984584493357417
2.055070194207791,0.06991468084014878,1.9180399377704866,2.192100450645095,0.2740605128746083,1,19,15,0.29271870011388995,0.29271870011388995,0.14767767367067577
2.0279380344515223,0.07082743448402835,1.8891188137454564,2.166757255157588,0.27763844141213156,1,23,21,0.26135774701751563,0.26135774701751563,0.12159159007260799
2.0672267999925626,0.07654749483061216,1.9171964670177968,2.2172571329673283,0.3000606659495315,1,19,24,0.27476375506716344,0.27476375506716344,0.10447209782425934
1.8312280124583293,0.07238496897839022,1.6893560802386354,1.9730999446780233,0.2837438644393879,0,14,17,0.26372474466957413,0.26372474466957413,0.1265643960342046
1.9218160761277954,0.057437932111931586,1.8092397978419528,2.034392354413638,0.2251525565716852,1,17,14,0.2890635196339607,0.2890635196339607,0.15266632584408005
2.0822379972463745,0.08077232132703376,1.9239271564976919,2.2405488379950573,0.31662168149736547,1,29,25,0.22902590126799532,0.22902590126799532,0.09651657399299701
2.08995182982292,0.06438204733719531,1.963765335791064,2.2161383238547754,0.25237298806371133,1,18,21,0.2834237593186107,0.2834237593186107,0.11924806909655083
2.0219959807680326,0.05630712154514404,1.911636050466431,2.1323559110696344,0.22071986060320348,1,22,23,0.24200978910528495,0.24200978910528495,0.11430427860280769
1.9413066444716442,0.08495912272301198,1.7747898237764224,2.107823465166866,0.3330336413904438,1,22,24,0.305340070552615,0.305340070552615,0.11469196681101684
2.221472661284963,0.08668508612587043,2.0515730144815043,2.391372308088422,0.33979929360691763,0,15,29,0.3171821021307971,0.3171821021307971,0.09597967464323368
1.794828968571067,0.09523375259422505,1.608174243373788,1.981483693768346,0.373309450394558,0,22,23,0.2609111228970286,0.2609111228970286,0.1409452991640502
2.064614678528582,0.0551271434288471,1.9565674628374676,2.1726618942196962,0.2160944313822286,1,23,19,0.2896287605201102,0.2896287605201102,0.1178788187148979
2.070194919667093,0.07171615855897144,1.929633831781945,2.210756007552241,0.28112217577029597,1,15,23,0.3552299322403559,0.3552299322403559,0.11303078448539804
1.8870355102233696,0.06399604256029495,1.761605571652099,2.0124654487946403,0.2508598771425412,1,31,20,0.20995140651932825,0.20995140651932825,0.10970296464213866
2.109211789433647,0.07455346294484336,1.9630896871390127,2.2553338917282817,0.29224420458926903,1,16,22,0.3336584305162727,0.3336584305162727,0.12566771948965416
1.6951075482011495,0.06905759098120288,1.5597571570188937,1.8304579393834053,0.27070078236451156,0,30,19,0.1831192912266933,0.1831192912266933,0.12224293350653039
2.0226646173263116,0.07648102630797964,1.872764560262011,2.172564674390612,0.2998001141286011,1,60,68,0.13084936377742623,0.13084936377742623,0.045676050824605505
2.0258316372645684,0.095406503964255,1.8388383256037506,2.212824948925386,0.37398662332163557,1,28,44,0.21561061396850925,0.21561061396850925,0.07813416757600146
2.106357208357897,0.08811474568890364,1.93365548030074,2.2790589364150544,0.34540345611431444,1,21,17,0.25040989262914093,0.25040989262914093,0.10266274985244685
1.931119174487936,0.06593991007921812,1.8018793255888588,2.0603590233870133,0.2584796977981545,1,17,17,0.2751695885973945,0.2751695885973945,0.1315912089720398
1.9823191596364902,0.07749467082825606,1.8304323958193216,2.134205923453659,0.3037735276343374,1,18,21,0.2671734670859589,0.2671734670859589,0.10956982419540309
1.8842393480447535,0.08094671949849282,1.7255866931610413,2.0428920029284656,0.3173053097674243,1,42,34,0.16880041370310606,0.16880041370310606,0.08390166219549917
2.2461367098147655,0.07382184308724699,2.1014485560913942,2.390824863538137,0.2893763074467426,0,33,37,0.23677901555600928,0.23677901555600928,0.08498143022979723
2.5388387530233967,0.08841894136744417,2.365540812392047,2.712136693654746,0.346595881262699,0,23,52,0.29152299770312623,0.29152299770312623,0.06688147620753872
2.079098475493586,0.06984216249884227,1.942210352393461,2.2159865985937106,0.27377624620024954,1,30,29,0.2187182485709661,0.2187182485709661,0.09026306820570917
2.0224652626806785,0.08401101607223917,1.8578066968744742,2.187123828486883,0.3293171316124086,1,19,29,0.25047274208741344,0.25047274208741344,0.09753547194797314
2.124475828795916,0.07574923708554936,1.9760100522518533,2.2729416053399785,0.29693155308812513,1,17,20,0.32180481328661326,0.32180481328661326,0.13155605803572745
1.9935424199425547,0.07633008927427905,1.8439381940282407,2.1431466458568686,0.299208451828628,1,20,18,0.3064446854151107,0.3064446854151107,0.13662951667135573
1.8975254388824567,0.06802422662532567,1.7642004046206279,2.0308504731442856,0.2666500685236577,1,31,18,0.227702359026657,0.227702359026657,0.11634669859574005
1.8649689165233327,0.06413587256915448,1.7392649161707396,1.9906729168759258,0.2514080007051862,0,28,28,0.24686225765433484,0.24686225765433484,0.12420377243286652
1.9334181950845948,0.07368987122916988,1.7889887014500274,2.077847688719162,0.2888589872691345,1,16,19,0.27232307660419897,0.27232307660419897,0.11403065651037086
1.9816501373479256,0.06831054677327877,1.8477639259080605,2.1155363487877907,0.26777242287973024,1,24,17,0.22617856791568916,0.22617856791568916,0.1166539682356634
2.376980107094478,0.0760002139714517,2.2280224248930947,2.525937789295861,0.29791536440276634,0,25,44,0.2807070853372285,0.2807070853372285,0.07915467368991354
