treatment_effect_hat,standard_error_HC3,ci_lower,ci_upper,ci_length,covered,n_selected_outcome_controls,n_selected_treatment_controls,lasso_penalty,outcome_lasso_penalty,treatment_lasso_penalty
2.028689620268354,0.05106315823185083,1.9286076691970564,2.1287715713396516,0.20016390214259516,1,22,26,0.21679786818219296,0.21679786818219296,0.09875155237662543
1.8278257215443994,0.05209779955603202,1.7257159107407898,1.929935532348009,0.20421962160721918,0,44,22,0.13178294670947432,0.13178294670947432,0.09257625234209006
2.004418165759854,0.06121391407702858,1.8844410988161486,2.1243952327035593,0.23995413388741071,1,26,21,0.1528621564402693,0.1528621564402693,0.07477730442039425
1.8333131105236191,0.046055538004182515,1.7430459147468056,1.9235803063004326,0.18053439155362705,0,40,21,0.1456831828623518,0.1456831828623518,0.10165269072046344
2.0493661818687556,0.05236258580345893,1.9467373995565878,2.1519949641809233,0.20525756462433553,1,21,27,0.20167907412799338,0.20167907412799338,0.07632779011295712
2.02305813237704,0.05112864784461149,1.9228478240233697,2.1232684407307096,0.2004206167073399,1,27,20,0.1553576271213876,0.1553576271213876,0.08887484073350993
2.004655385526784,0.05632705498704426,1.89425638639697,2.115054384656598,0.22079799825962798,1,24,25,0.22903558987953584,0.22903558987953584,0.09908781982963147
1.9625978413010987,0.06011917924058319,1.8447664152094476,2.08042926739275,0.23566285218330218,1,31,29,0.1527495704544054,0.1527495704544054,0.07593083029907971
2.006111765242789,0.048801681787093244,1.910462226555102,2.101761303930476,0.19129907737537422,1,16,12,0.1953815432298287,0.1953815432298287,0.11056061989019815
1.9989535793828126,0.06375476052415587,1.8739965449124911,2.123910613853134,0.24991406894064294,1,11,8,0.22843489529583647,0.22843489529583647,0.09800976332262495
2.1132868637710076,0.06379644148797843,1.988248136112753,2.238325591429262,0.25007745531650905,1,18,26,0.23283096032256304,0.23283096032256304,0.06964614359818852
1.987373525653747,0.056286793792231435,1.8770534370157408,2.0976936142917535,0.2206401772760127,1,28,27,0.20285165555971094,0.20285165555971094,0.09283187312301625
1.957558341903112,0.05639720505944477,1.84702185115788,2.068094832648344,0.22107298149046395,1,29,22,0.16177170508046565,0.16177170508046565,0.09837299513172165
1.8978514235954886,0.05167357710500017,1.7965730735173349,1.9991297736736424,0.20255670015630756,0,20,22,0.20355333039435206,0.20355333039435206,0.09427257403769086
