treatment_effect_hat,standard_error_HC3,ci_lower,ci_upper,ci_length,covered,n_selected_outcome_controls,n_selected_treatment_controls,lasso_penalty,outcome_lasso_penalty,treatment_lasso_penalty
2.003066804078577,0.04644489958121003,1.912036473633826,2.094097134523328,0.18206066088950212,1,26,40,0.33991176470825385,0.33991176470825385,0.1344610369242342
2.075912124256319,0.05873792626417326,1.9607879042519702,2.191036344260668,0.2302484400086977,1,30,25,0.33012121581618403,0.33012121581618403,0.14299755100283496
2.0046993817368817,0.05113806040073281,1.9044706251122114,2.1049281383615517,0.20045751324934025,1,25,33,0.2417613104822309,0.2417613104822309,0.11218305364753556
1.9706654405396313,0.04585720977196668,1.8807869609550785,2.0605439201241844,0.17975695916910595,1,24,22,0.44810582473186117,0.44810582473186117,0.22077619001330728
1.948944832345308,0.08917832215997266,1.7741585327100513,2.1237311319805645,0.3495725992705132,1,25,33,0.26864093815578394,0.26864093815578394,0.1004389079543848
2.0400219066721617,0.05004749097282919,1.941930626848823,2.1381131864955005,0.19618255964667752,1,24,17,0.3185804152880011,0.3185804152880011,0.1457481534861635
1.8203591369550878,0.27829355080422236,1.274913800249044,2.3658044736611314,1.0908906734120873,1,22,58,0.3578564121905315,0.3578564121905315,0.08227960878434681
1.9232983326836268,0.05300490193829917,1.8194106338804832,2.0271860314867705,0.20777539760628727,1,31,32,0.28879969900325514,0.28879969900325514,0.1648398581486217
1.9319614473207396,0.06689098295009456,1.8008575298480713,2.063065364793408,0.2622078349453365,1,27,26,0.5871279635210109,0.5871279635210109,0.29353490695253176
2.0724564694320176,0.08528086732947779,1.9053090408959026,2.2396038979681325,0.33429485707222995,1,14,37,0.33642943947977183,0.33642943947977183,0.08919255316485435
2.099228288900768,0.06906413162257241,1.9638650782969922,2.2345914995045435,0.2707264212075513,1,35,26,0.2794143586039896,0.2794143586039896,0.1380731382995542
2.002715269370436,0.0695737909598854,1.8663531448211421,2.1390773939197296,0.2727242490985875,1,32,40,0.2601894528579451,0.2601894528579451,0.11887716990769193
1.8974876226835082,0.03276884511092421,1.8332618664511253,1.9617133789158911,0.12845151246476583,0,25,21,0.36354098704727406,0.36354098704727406,0.19264522424329142
2.0968619782467934,0.06253403556587624,1.974297520729729,2.219426435763858,0.2451289150341287,1,26,19,0.3277377115173989,0.3277377115173989,0.14032382986411912
2.0342352133192527,0.08158892968656896,1.8743238495964067,2.194146577042099,0.3198227274456922,1,28,37,0.37900700578791513,0.37900700578791513,0.08737116268174808
